session_id,user_id,session_date,week_number,device_type,traffic_source,landing_page,signup_completed
S1_02248,U5828,2024-02-08,1,mobile,direct,pricing,False
S1_02249,U1206,2024-02-10,1,desktop,organic,homepage,True
S1_02250,U6677,2024-02-09,1,desktop,paid_search,homepage,False
S1_02251,U6057,2024-02-06,1,mobile,social,product,False
S1_02252,U573,2024-02-11,1,desktop,organic,product,False
S1_02253,U9115,2024-02-09,1,mobile,organic,pricing,False
S1_02254,U7092,2024-02-08,1,mobile,direct,product,False
S1_02255,U5680,2024-02-09,1,mobile,direct,pricing,False
S1_02256,U8204,2024-02-09,1,desktop,paid_search,product,False
S1_02257,U6414,2024-02-11,1,mobile,paid_search,pricing,False
S1_02258,U8705,2024-02-06,1,mobile,organic,pricing,False
S1_02259,U6910,2024-02-09,1,mobile,social,pricing,False
S1_02260,U3516,2024-02-10,1,mobile,paid_search,product,False
S1_02261,U4754,2024-02-07,1,desktop,paid_search,product,False
S1_02262,U8526,2024-02-07,1,mobile,organic,homepage,False
S1_02263,U3756,2024-02-11,1,mobile,organic,homepage,False
S1_02264,U5042,2024-02-05,1,mobile,social,pricing,False
S1_02265,U5493,2024-02-08,1,mobile,organic,product,False
S1_02266,U1645,2024-02-08,1,mobile,organic,pricing,False
S1_02267,U7954,2024-02-08,1,desktop,organic,product,True
S1_02268,U5848,2024-02-08,1,mobile,direct,product,False
S1_02269,U2020,2024-02-11,1,mobile,paid_search,homepage,False
S1_02270,U8180,2024-02-11,1,desktop,organic,pricing,True
S1_02271,U3405,2024-02-08,1,desktop,paid_search,product,False
S1_02272,U7713,2024-02-10,1,desktop,direct,pricing,False
S1_02273,U9960,2024-02-10,1,mobile,organic,product,False
S1_02274,U8545,2024-02-08,1,mobile,organic,pricing,False
S1_02275,U2888,2024-02-07,1,desktop,social,pricing,False
S1_02276,U2255,2024-02-07,1,mobile,organic,product,False
S1_02277,U808,2024-02-07,1,mobile,social,homepage,False
S1_02278,U911,2024-02-09,1,mobile,direct,homepage,False
S1_02279,U7877,2024-02-10,1,mobile,social,pricing,False
S1_02280,U8547,2024-02-06,1,mobile,paid_search,product,False
S1_02281,U673,2024-02-05,1,desktop,organic,product,False
S1_02282,U3344,2024-02-07,1,mobile,social,product,False
S1_02283,U4187,2024-02-08,1,desktop,organic,homepage,False
S1_02284,U6228,2024-02-08,1,desktop,organic,product,False
S1_02285,U3396,2024-02-06,1,mobile,paid_search,product,False
S1_02286,U6697,2024-02-08,1,tablet,organic,homepage,False
S1_02287,U5149,2024-02-06,1,mobile,organic,pricing,False
S1_02288,U5792,2024-02-09,1,desktop,organic,product,False
S1_02289,U3314,2024-02-11,1,mobile,organic,pricing,False
S1_02290,U3382,2024-02-11,1,mobile,paid_search,product,False
S1_02291,U1184,2024-02-10,1,mobile,organic,product,False
S1_02292,U9965,2024-02-08,1,mobile,paid_search,product,False
S1_02293,U4158,2024-02-05,1,desktop,direct,homepage,False
S1_02294,U2895,2024-02-10,1,tablet,paid_search,product,False
S1_02295,U2342,2024-02-07,1,desktop,social,homepage,False
S1_02296,U5489,2024-02-07,1,desktop,paid_search,product,True
S1_02297,U3887,2024-02-07,1,desktop,paid_search,homepage,False
S1_02298,U951,2024-02-08,1,tablet,social,homepage,True
S1_02299,U7196,2024-02-09,1,mobile,direct,pricing,False
S1_02300,U6113,2024-02-10,1,mobile,social,pricing,False
S1_02301,U8327,2024-02-08,1,mobile,social,homepage,False
S1_02302,U236,2024-02-11,1,mobile,social,product,True
S1_02303,U6465,2024-02-07,1,mobile,paid_search,pricing,False
S1_02304,U5879,2024-02-10,1,mobile,social,product,True
S1_02305,U640,2024-02-08,1,mobile,paid_search,homepage,False
S1_02306,U2583,2024-02-11,1,desktop,organic,pricing,False
S1_02307,U946,2024-02-09,1,mobile,paid_search,pricing,False
S1_02308,U3738,2024-02-09,1,mobile,organic,homepage,False
S1_02309,U7242,2024-02-10,1,desktop,organic,pricing,False
S1_02310,U3243,2024-02-06,1,mobile,organic,homepage,False
S1_02311,U4426,2024-02-10,1,desktop,paid_search,product,False
S1_02312,U7145,2024-02-05,1,desktop,organic,homepage,False
S1_02313,U1115,2024-02-06,1,mobile,social,homepage,False
S1_02314,U8691,2024-02-07,1,mobile,paid_search,pricing,False
S1_02315,U381,2024-02-05,1,mobile,organic,pricing,False
S1_02316,U6100,2024-02-11,1,mobile,direct,pricing,False
S1_02317,U6673,2024-02-08,1,mobile,paid_search,pricing,False
S1_02318,U4864,2024-02-09,1,desktop,social,product,False
S1_02319,U8648,2024-02-06,1,mobile,organic,pricing,True
S1_02320,U4769,2024-02-07,1,mobile,paid_search,homepage,False
S1_02321,U4169,2024-02-09,1,desktop,direct,homepage,False
S1_02322,U7334,2024-02-05,1,desktop,organic,product,False
S1_02323,U2767,2024-02-08,1,tablet,social,pricing,False
S1_02324,U4985,2024-02-10,1,mobile,organic,pricing,False
S1_02325,U8390,2024-02-07,1,desktop,organic,pricing,False
S1_02326,U5112,2024-02-05,1,tablet,social,homepage,False
S1_02327,U3439,2024-02-06,1,desktop,social,homepage,False
S1_02328,U4609,2024-02-07,1,mobile,organic,product,False
S1_02329,U3302,2024-02-07,1,desktop,organic,pricing,False
S1_02330,U3957,2024-02-10,1,mobile,social,pricing,False
S1_02331,U4102,2024-02-07,1,tablet,paid_search,product,False
S1_02332,U8479,2024-02-08,1,mobile,direct,homepage,False
S1_02333,U5767,2024-02-10,1,tablet,paid_search,product,False
S1_02334,U7232,2024-02-11,1,mobile,organic,pricing,False
S1_02335,U6888,2024-02-06,1,mobile,paid_search,homepage,True
S1_02336,U5128,2024-02-08,1,mobile,social,product,False
S1_02337,U2979,2024-02-07,1,mobile,paid_search,product,False
S1_02338,U1390,2024-02-11,1,desktop,social,homepage,False
S1_02339,U9519,2024-02-07,1,mobile,paid_search,pricing,False
S1_02340,U4193,2024-02-09,1,mobile,organic,pricing,True
S1_02341,U7390,2024-02-07,1,desktop,organic,product,False
S1_02342,U3301,2024-02-10,1,mobile,organic,homepage,False
S1_02343,U3821,2024-02-09,1,mobile,paid_search,product,False
S1_02344,U3089,2024-02-09,1,mobile,social,pricing,False
S1_02345,U7821,2024-02-11,1,mobile,organic,product,False
S1_02346,U5124,2024-02-10,1,mobile,organic,pricing,False
S1_02347,U7562,2024-02-11,1,mobile,social,product,False
S1_02348,U6761,2024-02-05,1,desktop,social,homepage,False
S1_02349,U6644,2024-02-10,1,tablet,social,pricing,False
S1_02350,U6189,2024-02-11,1,mobile,organic,homepage,False
S1_02351,U3692,2024-02-07,1,desktop,social,homepage,False
S1_02352,U9762,2024-02-11,1,desktop,organic,homepage,False
S1_02353,U2941,2024-02-10,1,mobile,paid_search,pricing,False
S1_02354,U4141,2024-02-05,1,mobile,direct,homepage,False
S1_02355,U7738,2024-02-05,1,desktop,direct,pricing,False
S1_02356,U4873,2024-02-05,1,desktop,social,homepage,False
S1_02357,U375,2024-02-05,1,tablet,paid_search,product,False
S1_02358,U9925,2024-02-11,1,mobile,social,pricing,False
S1_02359,U5728,2024-02-10,1,mobile,direct,product,True
S1_02360,U8220,2024-02-07,1,mobile,social,homepage,False
S1_02361,U4631,2024-02-05,1,mobile,organic,homepage,False
S1_02362,U8736,2024-02-09,1,mobile,social,product,False
S1_02363,U5575,2024-02-07,1,desktop,paid_search,pricing,False
S1_02364,U8008,2024-02-08,1,desktop,organic,product,False
S1_02365,U1713,2024-02-08,1,desktop,organic,product,False
S1_02366,U4605,2024-02-07,1,desktop,organic,pricing,False
S1_02367,U1578,2024-02-06,1,desktop,organic,pricing,False
S1_02368,U4982,2024-02-10,1,mobile,organic,product,False
S1_02369,U7947,2024-02-10,1,mobile,organic,product,False
S1_02370,U2250,2024-02-05,1,mobile,organic,pricing,True
S1_02371,U2179,2024-02-05,1,desktop,direct,pricing,False
S1_02372,U3857,2024-02-09,1,tablet,organic,homepage,False
S1_02373,U3567,2024-02-10,1,desktop,paid_search,pricing,False
S1_02374,U5817,2024-02-06,1,mobile,organic,product,False
S1_02375,U6390,2024-02-09,1,mobile,organic,product,False
S1_02376,U9782,2024-02-10,1,mobile,paid_search,pricing,False
S1_02377,U9949,2024-02-08,1,mobile,social,product,False
S1_02378,U1150,2024-02-08,1,mobile,organic,product,False
S1_02379,U2842,2024-02-06,1,mobile,paid_search,product,False
S1_02380,U3306,2024-02-09,1,mobile,organic,homepage,False
S1_02381,U2278,2024-02-09,1,desktop,organic,homepage,False
S1_02382,U6756,2024-02-07,1,desktop,paid_search,product,False
S1_02383,U5856,2024-02-08,1,desktop,organic,pricing,False
S1_02384,U8814,2024-02-10,1,desktop,paid_search,product,False
S1_02385,U873,2024-02-07,1,desktop,organic,homepage,False
S1_02386,U5177,2024-02-07,1,desktop,paid_search,homepage,False
S1_02387,U8759,2024-02-11,1,desktop,paid_search,pricing,False
S1_02388,U4886,2024-02-05,1,desktop,organic,homepage,False
S1_02389,U725,2024-02-08,1,mobile,paid_search,pricing,False
S1_02390,U2879,2024-02-07,1,mobile,organic,pricing,False
S1_02391,U8462,2024-02-08,1,desktop,paid_search,product,False
S1_02392,U6293,2024-02-08,1,mobile,paid_search,homepage,False
S1_02393,U7010,2024-02-09,1,mobile,organic,product,False
S1_02394,U9797,2024-02-08,1,mobile,social,pricing,False
S1_02395,U7395,2024-02-10,1,mobile,social,homepage,False
S1_02396,U4343,2024-02-06,1,desktop,organic,homepage,False
S1_02397,U5982,2024-02-11,1,mobile,organic,homepage,False
S1_02398,U7677,2024-02-10,1,mobile,direct,product,False
S1_02399,U5008,2024-02-10,1,tablet,paid_search,pricing,False
S1_02400,U819,2024-02-06,1,mobile,social,homepage,False
S1_02401,U5298,2024-02-07,1,desktop,paid_search,homepage,True
S1_02402,U6166,2024-02-05,1,desktop,direct,homepage,False
S1_02403,U5093,2024-02-11,1,mobile,organic,homepage,False
S1_02404,U3226,2024-02-07,1,desktop,organic,homepage,True
S1_02405,U5179,2024-02-05,1,desktop,paid_search,pricing,False
S1_02406,U2059,2024-02-07,1,mobile,organic,pricing,False
S1_02407,U6133,2024-02-08,1,mobile,organic,pricing,False
S1_02408,U3003,2024-02-05,1,tablet,social,pricing,False
S1_02409,U4315,2024-02-06,1,desktop,organic,homepage,False
S1_02410,U7929,2024-02-10,1,desktop,paid_search,homepage,False
S1_02411,U3014,2024-02-10,1,tablet,organic,pricing,False
S1_02412,U2874,2024-02-05,1,desktop,social,pricing,False
S1_02413,U5611,2024-02-08,1,tablet,paid_search,product,False
S1_02414,U219,2024-02-06,1,tablet,organic,product,False
S1_02415,U9720,2024-02-06,1,mobile,paid_search,product,False
S1_02416,U9982,2024-02-06,1,desktop,paid_search,pricing,False
S1_02417,U7972,2024-02-11,1,desktop,direct,homepage,False
S1_02418,U8641,2024-02-08,1,tablet,paid_search,product,False
S1_02419,U8667,2024-02-11,1,mobile,direct,homepage,False
S1_02420,U4042,2024-02-08,1,desktop,organic,product,True
S1_02421,U1788,2024-02-09,1,desktop,organic,homepage,False
S1_02422,U8235,2024-02-11,1,desktop,organic,homepage,False
S1_02423,U9826,2024-02-06,1,mobile,direct,pricing,False
S1_02424,U9537,2024-02-06,1,mobile,paid_search,product,False
S1_02425,U5353,2024-02-07,1,desktop,paid_search,homepage,False
S1_02426,U6179,2024-02-10,1,mobile,social,product,False
S1_02427,U22,2024-02-11,1,desktop,social,homepage,False
S1_02428,U6885,2024-02-06,1,mobile,direct,pricing,False
S1_02429,U8041,2024-02-07,1,tablet,organic,product,False
S1_02430,U6975,2024-02-08,1,desktop,paid_search,product,False
S1_02431,U874,2024-02-07,1,mobile,paid_search,product,False
S1_02432,U8498,2024-02-09,1,mobile,organic,homepage,False
S1_02433,U2526,2024-02-06,1,desktop,paid_search,product,False
S1_02434,U6751,2024-02-10,1,desktop,organic,pricing,False
S1_02435,U7588,2024-02-05,1,mobile,social,homepage,False
S1_02436,U3954,2024-02-11,1,mobile,organic,pricing,False
S1_02437,U6764,2024-02-05,1,desktop,paid_search,homepage,False
S1_02438,U2643,2024-02-10,1,desktop,organic,product,False
S1_02439,U9004,2024-02-11,1,mobile,direct,pricing,False
S1_02440,U1236,2024-02-08,1,mobile,social,pricing,False
S1_02441,U7471,2024-02-08,1,mobile,organic,product,False
S1_02442,U9423,2024-02-06,1,mobile,paid_search,homepage,False
S1_02443,U3468,2024-02-08,1,mobile,direct,pricing,False
S1_02444,U6234,2024-02-07,1,mobile,social,pricing,False
S1_02445,U6971,2024-02-06,1,desktop,paid_search,homepage,False
S1_02446,U7078,2024-02-06,1,desktop,direct,pricing,False
S1_02447,U3531,2024-02-11,1,desktop,paid_search,homepage,False
S1_02448,U4902,2024-02-07,1,desktop,organic,homepage,False
S1_02449,U3167,2024-02-07,1,mobile,organic,product,False
S1_02450,U2365,2024-02-06,1,desktop,social,pricing,False
S1_02451,U349,2024-02-10,1,mobile,organic,product,False
S1_02452,U982,2024-02-10,1,tablet,social,product,False
S1_02453,U9668,2024-02-06,1,mobile,direct,pricing,False
S1_02454,U8311,2024-02-07,1,mobile,social,product,False
S1_02455,U8322,2024-02-06,1,tablet,paid_search,product,False
S1_02456,U1184,2024-02-11,1,mobile,organic,pricing,False
S1_02457,U3136,2024-02-05,1,desktop,organic,pricing,False
S1_02458,U6490,2024-02-06,1,desktop,organic,pricing,False
S1_02459,U1347,2024-02-05,1,mobile,paid_search,product,False
S1_02460,U7418,2024-02-09,1,mobile,paid_search,homepage,False
S1_02461,U1564,2024-02-09,1,mobile,paid_search,product,False
S1_02462,U9373,2024-02-05,1,mobile,paid_search,pricing,False
S1_02463,U4369,2024-02-06,1,mobile,organic,product,False
S1_02464,U7104,2024-02-07,1,desktop,organic,product,False
S1_02465,U8180,2024-02-05,1,mobile,social,homepage,False
S1_02466,U1056,2024-02-11,1,desktop,paid_search,pricing,False
S1_02467,U9887,2024-02-09,1,mobile,organic,pricing,False
S1_02468,U1392,2024-02-07,1,mobile,organic,pricing,True
S1_02469,U9047,2024-02-05,1,mobile,social,product,False
S1_02470,U3645,2024-02-05,1,mobile,direct,product,False
S1_02471,U398,2024-02-08,1,desktop,direct,homepage,False
S1_02472,U6063,2024-02-09,1,mobile,paid_search,pricing,False
S1_02473,U6540,2024-02-08,1,mobile,paid_search,product,False
S1_02474,U2394,2024-02-11,1,mobile,organic,pricing,False
S1_02475,U1395,2024-02-10,1,desktop,paid_search,pricing,False
S1_02476,U9179,2024-02-05,1,mobile,social,product,False
S1_02477,U2802,2024-02-08,1,mobile,organic,pricing,True
S1_02478,U8445,2024-02-09,1,mobile,paid_search,product,False
S1_02479,U8508,2024-02-07,1,mobile,paid_search,homepage,True
S1_02480,U6308,2024-02-05,1,mobile,social,product,False
S1_02481,U1654,2024-02-07,1,desktop,paid_search,pricing,False
S1_02482,U6915,2024-02-11,1,tablet,organic,pricing,False
S1_02483,U4334,2024-02-08,1,desktop,social,homepage,False
S1_02484,U156,2024-02-10,1,desktop,social,pricing,True
S1_02485,U4625,2024-02-06,1,desktop,social,homepage,False
S1_02486,U5153,2024-02-07,1,mobile,organic,pricing,False
S1_02487,U1197,2024-02-05,1,mobile,paid_search,homepage,False
S1_02488,U2202,2024-02-10,1,desktop,social,pricing,False
S1_02489,U3030,2024-02-11,1,mobile,social,product,False
S1_02490,U2284,2024-02-10,1,desktop,organic,product,False
S1_02491,U4647,2024-02-05,1,mobile,organic,homepage,False
S1_02492,U3339,2024-02-11,1,desktop,organic,pricing,False
S1_02493,U4959,2024-02-08,1,desktop,direct,product,False
S1_02494,U2863,2024-02-06,1,mobile,organic,product,False
S1_02495,U851,2024-02-06,1,desktop,paid_search,homepage,False
S1_02496,U6622,2024-02-07,1,mobile,organic,product,False
S1_02497,U8355,2024-02-06,1,mobile,organic,pricing,False
S1_02498,U813,2024-02-05,1,mobile,paid_search,pricing,False
S1_02499,U3339,2024-02-10,1,desktop,organic,homepage,False
S1_02500,U1099,2024-02-09,1,mobile,organic,product,False
S1_02501,U3533,2024-02-09,1,desktop,paid_search,product,False
S1_02502,U1592,2024-02-09,1,desktop,paid_search,homepage,False
S1_02503,U919,2024-02-11,1,mobile,organic,pricing,False
S1_02504,U5714,2024-02-06,1,mobile,organic,pricing,False
S1_02505,U9296,2024-02-11,1,mobile,paid_search,pricing,False
S1_02506,U9626,2024-02-07,1,desktop,organic,pricing,False
S1_02507,U6097,2024-02-09,1,mobile,paid_search,product,False
S1_02508,U8478,2024-02-08,1,mobile,social,product,False
S1_02509,U4436,2024-02-10,1,mobile,social,product,False
S1_02510,U457,2024-02-07,1,mobile,organic,product,False
S1_02511,U6202,2024-02-10,1,mobile,paid_search,homepage,True
S1_02512,U9277,2024-02-05,1,mobile,social,homepage,False
S1_02513,U7873,2024-02-07,1,desktop,direct,product,False
S1_02514,U804,2024-02-09,1,mobile,organic,pricing,False
S1_02515,U9813,2024-02-05,1,desktop,direct,product,False
S1_02516,U1216,2024-02-10,1,desktop,paid_search,homepage,False
S1_02517,U3587,2024-02-07,1,mobile,direct,pricing,False
S1_02518,U3958,2024-02-07,1,mobile,organic,homepage,True
S1_02519,U2932,2024-02-05,1,mobile,social,pricing,False
S1_02520,U1301,2024-02-05,1,desktop,organic,homepage,False
S1_02521,U5979,2024-02-06,1,mobile,social,homepage,False
S1_02522,U4494,2024-02-08,1,mobile,paid_search,product,False
S1_02523,U9357,2024-02-09,1,desktop,paid_search,pricing,False
S1_02524,U8824,2024-02-11,1,mobile,organic,product,False
S1_02525,U8774,2024-02-10,1,mobile,paid_search,pricing,False
S1_02526,U5543,2024-02-09,1,mobile,paid_search,pricing,False
S1_02527,U3584,2024-02-10,1,desktop,paid_search,homepage,False
S1_02528,U6258,2024-02-06,1,mobile,paid_search,homepage,False
S1_02529,U5251,2024-02-10,1,mobile,organic,pricing,False
S1_02530,U1660,2024-02-09,1,desktop,social,homepage,False
S1_02531,U4140,2024-02-08,1,mobile,paid_search,product,False
S1_02532,U8381,2024-02-07,1,desktop,paid_search,product,False
S1_02533,U8804,2024-02-08,1,desktop,organic,homepage,True
S1_02534,U1925,2024-02-05,1,tablet,social,pricing,False
S1_02535,U5684,2024-02-09,1,desktop,organic,product,False
S1_02536,U8520,2024-02-07,1,tablet,organic,homepage,False
S1_02537,U7241,2024-02-10,1,desktop,social,product,False
S1_02538,U8846,2024-02-06,1,mobile,social,product,False
S1_02539,U3196,2024-02-11,1,desktop,paid_search,pricing,False
S1_02540,U6097,2024-02-05,1,desktop,organic,product,False
S1_02541,U4945,2024-02-10,1,mobile,direct,product,False
S1_02542,U2091,2024-02-05,1,desktop,paid_search,homepage,True
S1_02543,U7654,2024-02-06,1,desktop,organic,pricing,True
S1_02544,U9184,2024-02-09,1,mobile,organic,pricing,False
S1_02545,U5692,2024-02-06,1,desktop,paid_search,homepage,False
S1_02546,U472,2024-02-05,1,mobile,paid_search,pricing,False
S1_02547,U4540,2024-02-07,1,desktop,paid_search,product,False
S1_02548,U7249,2024-02-07,1,desktop,paid_search,product,False
S1_02549,U4120,2024-02-11,1,mobile,paid_search,product,True
S1_02550,U2508,2024-02-06,1,desktop,organic,product,False
S1_02551,U3059,2024-02-08,1,mobile,organic,homepage,True
S1_02552,U1959,2024-02-06,1,mobile,direct,homepage,False
S1_02553,U4384,2024-02-05,1,mobile,social,pricing,False
S1_02554,U7591,2024-02-11,1,mobile,paid_search,product,False
S1_02555,U3989,2024-02-09,1,desktop,organic,product,False
S1_02556,U1972,2024-02-08,1,mobile,social,product,False
S1_02557,U2682,2024-02-09,1,mobile,direct,homepage,False
S1_02558,U1838,2024-02-09,1,mobile,social,pricing,False
S1_02559,U3374,2024-02-09,1,mobile,organic,homepage,False
S1_02560,U8111,2024-02-07,1,desktop,organic,homepage,False
S1_02561,U6634,2024-02-05,1,mobile,paid_search,homepage,False
S1_02562,U2713,2024-02-09,1,desktop,direct,product,False
S1_02563,U6876,2024-02-08,1,desktop,social,pricing,False
S1_02564,U3834,2024-02-11,1,tablet,direct,homepage,False
S1_02565,U6147,2024-02-05,1,mobile,organic,homepage,False
S1_02566,U248,2024-02-06,1,mobile,organic,homepage,False
S1_02567,U8817,2024-02-10,1,mobile,social,product,False
S1_02568,U3646,2024-02-06,1,mobile,organic,product,False
S1_02569,U3531,2024-02-09,1,mobile,paid_search,product,False
S1_02570,U618,2024-02-07,1,mobile,organic,pricing,False
S1_02571,U2106,2024-02-05,1,mobile,direct,pricing,False
S1_02572,U1635,2024-02-09,1,desktop,social,product,False
S1_02573,U7310,2024-02-08,1,mobile,paid_search,product,False
S1_02574,U2752,2024-02-11,1,mobile,social,product,False
S1_02575,U3298,2024-02-05,1,mobile,organic,product,False
S1_02576,U6451,2024-02-08,1,mobile,organic,pricing,False
S1_02577,U9347,2024-02-07,1,desktop,paid_search,pricing,False
S1_02578,U4686,2024-02-11,1,mobile,organic,homepage,False
